Product_id,Product_name,Product_category,Remaining_Stocks,Reorder_quantity,Stock_status
3639,Product_2639,Household,242,242,Low
3640,Product_2640,Electronics,267,209,Low
3641,Product_2641,Appliances,1114,162,Medium
3642,Product_2642,Toys,3163,253,Full
3643,Product_2643,Clothing,2474,183,Full
3644,Product_2644,Toys,165,276,Low
3645,Product_2645,Clothing,3797,25,Full
3646,Product_2646,Household,3467,19,Full
3647,Product_2647,Household,4799,50,Full
3648,Product_2648,Toys,1383,19,Medium
3649,Product_2649,Toys,4100,236,Full
3650,Product_2650,Appliances,1525,298,Medium
3651,Product_2651,Appliances,2639,88,Full
3652,Product_2652,Household,461,297,Low
3653,Product_2653,Appliances,328,104,Low
3654,Product_2654,Household,134,257,Low
3655,Product_2655,Toys,2921,226,Full
3656,Product_2656,Clothing,830,182,Medium
3657,Product_2657,Household,4863,173,Full
3658,Product_2658,Household,346,206,Low
3659,Product_2659,Electronics,4972,174,Full
3660,Product_2660,Household,3020,133,Full
3661,Product_2661,Electronics,3994,253,Full
3662,Product_2662,Toys,1334,231,Medium
3663,Product_2663,Toys,4895,104,Full
3664,Product_2664,Clothing,1456,136,Medium
3665,Product_2665,Electronics,2503,43,Full
3666,Product_2666,Toys,3398,119,Full
3667,Product_2667,Clothing,4765,160,Full
3668,Product_2668,Toys,1318,267,Medium
3669,Product_2669,Electronics,2378,46,Full
3670,Product_2670,Electronics,2907,237,Full
3671,Product_2671,Appliances,1303,123,Medium
3672,Product_2672,Appliances,1810,192,Medium
3673,Product_2673,Electronics,2883,24,Full
3674,Product_2674,Toys,3625,151,Full
3675,Product_2675,Appliances,4719,296,Full
3676,Product_2676,Toys,652,53,Medium
3677,Product_2677,Clothing,1319,142,Medium
3678,Product_2678,Appliances,3969,140,Full
3679,Product_2679,Clothing,4885,68,Full
3680,Product_2680,Clothing,201,57,Low
3681,Product_2681,Toys,4685,222,Full
3682,Product_2682,Appliances,2050,45,Full
3683,Product_2683,Toys,815,172,Medium
3684,Product_2684,Electronics,440,151,Low
3685,Product_2685,Clothing,2423,220,Full
3686,Product_2686,Toys,1745,131,Medium
3687,Product_2687,Appliances,1259,24,Medium
3688,Product_2688,Appliances,4900,153,Full
3689,Product_2689,Appliances,2060,47,Full
3690,Product_2690,Clothing,1372,190,Medium
3691,Product_2691,Household,448,162,Low
3692,Product_2692,Electronics,3697,137,Full
3693,Product_2693,Clothing,550,91,Medium
3694,Product_2694,Toys,706,246,Medium
3695,Product_2695,Electronics,693,119,Medium
3696,Product_2696,Clothing,323,77,Low
3697,Product_2697,Appliances,3840,209,Full
3698,Product_2698,Toys,3783,146,Full
3699,Product_2699,Clothing,2123,10,Full
3700,Product_2700,Household,3092,299,Full
3701,Product_2701,Electronics,4881,299,Full
3702,Product_2702,Appliances,4493,177,Full
3703,Product_2703,Appliances,200,138,Low
3704,Product_2704,Clothing,4647,166,Full
3705,Product_2705,Clothing,3985,228,Full
3706,Product_2706,Toys,4671,10,Full
3707,Product_2707,Appliances,798,132,Medium
3708,Product_2708,Appliances,834,112,Medium
3709,Product_2709,Electronics,3888,42,Full
3710,Product_2710,Clothing,685,40,Medium
3711,Product_2711,Appliances,4912,154,Full
3712,Product_2712,Appliances,1579,85,Medium
3713,Product_2713,Toys,2119,104,Full
3714,Product_2714,Toys,4118,243,Full
3715,Product_2715,Toys,4259,237,Full
3716,Product_2716,Clothing,389,295,Low
3717,Product_2717,Household,4248,211,Full
3718,Product_2718,Electronics,578,113,Medium
3719,Product_2719,Toys,3792,80,Full
3720,Product_2720,Household,2352,131,Full
3721,Product_2721,Clothing,1406,175,Medium
3722,Product_2722,Electronics,94,192,Low
3723,Product_2723,Appliances,3259,121,Full
3724,Product_2724,Electronics,1788,127,Medium
3725,Product_2725,Electronics,4918,26,Full
3726,Product_2726,Household,4242,267,Full
3727,Product_2727,Electronics,4756,124,Full
3728,Product_2728,Appliances,3349,275,Full
3729,Product_2729,Appliances,1185,177,Medium
3730,Product_2730,Appliances,1527,36,Medium
3731,Product_2731,Clothing,2281,55,Full
3732,Product_2732,Toys,2607,67,Full
3733,Product_2733,Clothing,2705,136,Full
3734,Product_2734,Household,2818,290,Full
3735,Product_2735,Clothing,1487,288,Medium
3736,Product_2736,Toys,3276,299,Full
3737,Product_2737,Household,1150,78,Medium
3738,Product_2738,Toys,4700,188,Full
3739,Product_2739,Clothing,2407,255,Full
3740,Product_2740,Toys,3689,238,Full
3741,Product_2741,Appliances,481,150,Low
3742,Product_2742,Clothing,1085,256,Medium
3743,Product_2743,Household,2,43,Low
3744,Product_2744,Clothing,2934,213,Full
3745,Product_2745,Appliances,2112,87,Full
3746,Product_2746,Clothing,1622,255,Medium
3747,Product_2747,Electronics,2098,169,Full
3748,Product_2748,Household,2675,66,Full
3749,Product_2749,Household,3188,287,Full
3750,Product_2750,Clothing,369,23,Low
3751,Product_2751,Electronics,434,10,Low
3752,Product_2752,Toys,3024,187,Full
3753,Product_2753,Clothing,1652,126,Medium
3754,Product_2754,Toys,4077,99,Full
3755,Product_2755,Household,4617,290,Full
3756,Product_2756,Toys,3450,256,Full
3757,Product_2757,Clothing,492,14,Low
3758,Product_2758,Clothing,2537,145,Full
3759,Product_2759,Household,974,260,Medium
3760,Product_2760,Clothing,4429,50,Full
3761,Product_2761,Toys,3079,261,Full
3762,Product_2762,Household,1375,46,Medium
3763,Product_2763,Clothing,4586,23,Full
3764,Product_2764,Household,1736,70,Medium
3765,Product_2765,Appliances,4016,208,Full
3766,Product_2766,Toys,4917,24,Full
3767,Product_2767,Electronics,1294,286,Medium
3768,Product_2768,Toys,593,224,Medium
3769,Product_2769,Toys,1599,140,Medium
3770,Product_2770,Toys,4691,54,Full
3771,Product_2771,Electronics,281,233,Low
3772,Product_2772,Electronics,4633,217,Full
3773,Product_2773,Clothing,1497,18,Medium
3774,Product_2774,Clothing,286,36,Low
3775,Product_2775,Clothing,3302,172,Full
3776,Product_2776,Household,841,75,Medium
3777,Product_2777,Toys,1374,208,Medium
3778,Product_2778,Household,1724,125,Medium
3779,Product_2779,Clothing,4228,240,Full
3780,Product_2780,Electronics,281,150,Low
3781,Product_2781,Toys,2173,81,Full
3782,Product_2782,Appliances,4604,181,Full
3783,Product_2783,Electronics,965,260,Medium
3784,Product_2784,Toys,95,239,Low
3785,Product_2785,Household,1180,27,Medium
3786,Product_2786,Household,2757,71,Full
3787,Product_2787,Toys,2638,242,Full
3788,Product_2788,Appliances,1669,109,Medium
3789,Product_2789,Household,1558,272,Medium
3790,Product_2790,Clothing,2331,104,Full
3791,Product_2791,Appliances,3196,51,Full
3792,Product_2792,Clothing,3750,299,Full
3793,Product_2793,Household,2724,294,Full
3794,Product_2794,Electronics,4510,213,Full
3795,Product_2795,Electronics,1700,89,Medium
3796,Product_2796,Household,3558,203,Full
3797,Product_2797,Toys,4266,257,Full
3798,Product_2798,Clothing,17,192,Low
3799,Product_2799,Household,1716,47,Medium
3800,Product_2800,Household,710,291,Medium
3801,Product_2801,Toys,2897,138,Full
3802,Product_2802,Electronics,1706,174,Medium
3803,Product_2803,Toys,4778,93,Full
3804,Product_2804,Electronics,60,152,Low
3805,Product_2805,Appliances,806,17,Medium
3806,Product_2806,Appliances,2318,40,Full
3807,Product_2807,Appliances,4341,255,Full
3808,Product_2808,Toys,2583,186,Full
3809,Product_2809,Electronics,422,43,Low
3810,Product_2810,Household,1601,109,Medium
3811,Product_2811,Toys,4984,180,Full
3812,Product_2812,Toys,590,85,Medium
3813,Product_2813,Toys,1791,90,Medium
3814,Product_2814,Toys,367,214,Low
3815,Product_2815,Clothing,1856,69,Medium
3816,Product_2816,Toys,1600,190,Medium
3817,Product_2817,Household,105,285,Low
3818,Product_2818,Electronics,3173,136,Full
3819,Product_2819,Electronics,2475,267,Full
3820,Product_2820,Clothing,2278,20,Full
3821,Product_2821,Electronics,3343,242,Full
3822,Product_2822,Toys,1901,188,Medium
3823,Product_2823,Clothing,4022,147,Full
3824,Product_2824,Household,3585,162,Full
3825,Product_2825,Toys,3111,156,Full
3826,Product_2826,Clothing,1967,192,Medium
3827,Product_2827,Household,4530,94,Full
3828,Product_2828,Electronics,1443,269,Medium
3829,Product_2829,Clothing,4959,152,Full
3830,Product_2830,Electronics,4775,76,Full
3831,Product_2831,Toys,2403,286,Full
3832,Product_2832,Toys,4064,189,Full
3833,Product_2833,Toys,3825,26,Full
3834,Product_2834,Clothing,463,235,Low
3835,Product_2835,Electronics,4362,184,Full
3836,Product_2836,Household,2722,17,Full
3837,Product_2837,Household,1133,177,Medium
3838,Product_2838,Clothing,3163,72,Full
3839,Product_2839,Electronics,4505,240,Full
3840,Product_2840,Toys,400,62,Low
3841,Product_2841,Appliances,1410,285,Medium
3842,Product_2842,Appliances,3989,99,Full
3843,Product_2843,Household,3850,40,Full
3844,Product_2844,Appliances,1358,101,Medium
3845,Product_2845,Appliances,419,85,Low
3846,Product_2846,Appliances,1760,138,Medium
3847,Product_2847,Household,4953,88,Full
3848,Product_2848,Electronics,4178,232,Full
3849,Product_2849,Electronics,4614,246,Full
3850,Product_2850,Toys,228,71,Low
3851,Product_2851,Clothing,1723,57,Medium
3852,Product_2852,Toys,351,281,Low
3853,Product_2853,Electronics,3824,276,Full
3854,Product_2854,Appliances,4622,175,Full
3855,Product_2855,Appliances,2436,164,Full
3856,Product_2856,Clothing,2542,141,Full
3857,Product_2857,Toys,2468,37,Full
3858,Product_2858,Clothing,4979,274,Full
3859,Product_2859,Appliances,516,40,Medium
3860,Product_2860,Appliances,3901,66,Full
3861,Product_2861,Electronics,1374,121,Medium
3862,Product_2862,Clothing,4621,141,Full
3863,Product_2863,Clothing,329,87,Low
3864,Product_2864,Electronics,3241,123,Full
3865,Product_2865,Toys,1411,162,Medium
3866,Product_2866,Clothing,2090,231,Full
3867,Product_2867,Toys,349,166,Low
3868,Product_2868,Toys,3666,65,Full
3869,Product_2869,Household,4487,230,Full
3870,Product_2870,Clothing,4305,32,Full
3871,Product_2871,Household,2756,11,Full
3872,Product_2872,Electronics,19,176,Low
3873,Product_2873,Electronics,1425,157,Medium
3874,Product_2874,Appliances,2295,132,Full
3875,Product_2875,Household,1331,206,Medium
3876,Product_2876,Clothing,1731,103,Medium
3877,Product_2877,Toys,2269,281,Full
3878,Product_2878,Household,121,79,Low
3879,Product_2879,Appliances,3498,18,Full
3880,Product_2880,Electronics,1113,284,Medium
3881,Product_2881,Clothing,3452,254,Full
3882,Product_2882,Appliances,4039,156,Full
3883,Product_2883,Appliances,3003,69,Full
3884,Product_2884,Appliances,4338,289,Full
3885,Product_2885,Toys,981,54,Medium
3886,Product_2886,Electronics,2800,209,Full
3887,Product_2887,Electronics,3997,216,Full
3888,Product_2888,Toys,2275,17,Full
3889,Product_2889,Toys,223,145,Low
3890,Product_2890,Household,2233,119,Full
3891,Product_2891,Appliances,2288,88,Full
3892,Product_2892,Clothing,858,36,Medium
3893,Product_2893,Clothing,3792,33,Full
3894,Product_2894,Clothing,3003,62,Full
3895,Product_2895,Household,3074,121,Full
3896,Product_2896,Clothing,3293,237,Full
3897,Product_2897,Household,4642,220,Full
3898,Product_2898,Electronics,3183,24,Full
3899,Product_2899,Appliances,774,139,Medium
3900,Product_2900,Toys,4547,134,Full
3901,Product_2901,Toys,3499,78,Full
3902,Product_2902,Clothing,3304,296,Full
3903,Product_2903,Clothing,2177,163,Full
3904,Product_2904,Toys,3034,213,Full
3905,Product_2905,Clothing,2941,46,Full
3906,Product_2906,Clothing,2791,51,Full
3907,Product_2907,Toys,2715,157,Full
3908,Product_2908,Household,3910,35,Full
3909,Product_2909,Toys,717,35,Medium
3910,Product_2910,Household,3880,78,Full
3911,Product_2911,Household,1156,271,Medium
3912,Product_2912,Appliances,2326,283,Full
3913,Product_2913,Toys,1191,200,Medium
3914,Product_2914,Appliances,4059,48,Full
3915,Product_2915,Household,3199,209,Full
3916,Product_2916,Clothing,1726,281,Medium
3917,Product_2917,Clothing,1515,241,Medium
3918,Product_2918,Appliances,4664,54,Full
3919,Product_2919,Household,209,105,Low
3920,Product_2920,Clothing,2979,128,Full
3921,Product_2921,Appliances,3763,264,Full
3922,Product_2922,Appliances,2780,292,Full
3923,Product_2923,Appliances,3084,57,Full
3924,Product_2924,Toys,4329,282,Full
3925,Product_2925,Electronics,4740,231,Full
3926,Product_2926,Household,4368,268,Full
3927,Product_2927,Household,1274,245,Medium
3928,Product_2928,Toys,2016,37,Full
3929,Product_2929,Toys,2350,126,Full
3930,Product_2930,Household,468,66,Low
3931,Product_2931,Toys,895,70,Medium
3932,Product_2932,Toys,4323,89,Full
3933,Product_2933,Toys,3882,243,Full
3934,Product_2934,Household,3447,297,Full
3935,Product_2935,Electronics,3728,107,Full
3936,Product_2936,Clothing,4335,235,Full
3937,Product_2937,Appliances,1917,18,Medium
3938,Product_2938,Toys,4756,165,Full
3939,Product_2939,Toys,270,138,Low
3940,Product_2940,Electronics,3248,205,Full
3941,Product_2941,Electronics,1920,271,Medium
3942,Product_2942,Toys,2726,79,Full
3943,Product_2943,Electronics,905,151,Medium
3944,Product_2944,Appliances,1544,288,Medium
3945,Product_2945,Toys,3707,266,Full
3946,Product_2946,Electronics,1900,234,Medium
3947,Product_2947,Clothing,2845,47,Full
3948,Product_2948,Clothing,2139,138,Full
3949,Product_2949,Electronics,4405,290,Full
3950,Product_2950,Clothing,4610,38,Full
3951,Product_2951,Electronics,2535,282,Full
3952,Product_2952,Electronics,3489,21,Full
3953,Product_2953,Toys,3732,224,Full
3954,Product_2954,Clothing,752,261,Medium
3955,Product_2955,Appliances,505,118,Medium
3956,Product_2956,Household,4737,108,Full
3957,Product_2957,Electronics,2342,288,Full
3958,Product_2958,Clothing,1698,240,Medium
3959,Product_2959,Electronics,4278,82,Full
3960,Product_2960,Clothing,2582,75,Full
3961,Product_2961,Electronics,1116,57,Medium
3962,Product_2962,Appliances,1598,204,Medium
3963,Product_2963,Toys,2997,115,Full
3964,Product_2964,Electronics,3060,177,Full
3965,Product_2965,Appliances,3594,138,Full
3966,Product_2966,Appliances,139,261,Low
3967,Product_2967,Appliances,758,241,Medium
3968,Product_2968,Clothing,439,169,Low
3969,Product_2969,Appliances,4783,273,Full
3970,Product_2970,Toys,1984,45,Medium
3971,Product_2971,Toys,1456,150,Medium
3972,Product_2972,Electronics,1703,61,Medium
3973,Product_2973,Electronics,25,80,Low
3974,Product_2974,Clothing,1320,221,Medium
3975,Product_2975,Toys,1982,229,Medium
3976,Product_2976,Appliances,801,151,Medium
3977,Product_2977,Household,2766,26,Full
3978,Product_2978,Appliances,3584,185,Full
3979,Product_2979,Electronics,1792,129,Medium
3980,Product_2980,Clothing,842,22,Medium
3981,Product_2981,Electronics,4896,119,Full
3982,Product_2982,Appliances,2901,255,Full
3983,Product_2983,Toys,1049,207,Medium
3984,Product_2984,Appliances,4997,20,Full
3985,Product_2985,Toys,4857,257,Full
3986,Product_2986,Household,1528,254,Medium
3987,Product_2987,Clothing,3447,109,Full
3988,Product_2988,Appliances,1656,96,Medium
3989,Product_2989,Electronics,2615,125,Full
3990,Product_2990,Toys,550,48,Medium
3991,Product_2991,Household,3289,171,Full
3992,Product_2992,Household,1548,280,Medium
3993,Product_2993,Clothing,1847,251,Medium
3994,Product_2994,Toys,2887,257,Full
3995,Product_2995,Household,3531,162,Full
3996,Product_2996,Household,1841,257,Medium
3997,Product_2997,Appliances,3370,134,Full
3998,Product_2998,Clothing,2654,148,Full
3999,Product_2999,Toys,365,215,Low
4000,Product_3000,Appliances,185,108,Low
4001,Product_3001,Household,679,238,Medium
4002,Product_3002,Clothing,2946,204,Full
4003,Product_3003,Appliances,585,103,Medium
4004,Product_3004,Electronics,3582,135,Full
4005,Product_3005,Clothing,2206,224,Full
4006,Product_3006,Appliances,3942,245,Full
4007,Product_3007,Toys,4120,153,Full
4008,Product_3008,Clothing,755,132,Medium
4009,Product_3009,Toys,224,197,Low
4010,Product_3010,Clothing,1195,46,Medium
4011,Product_3011,Appliances,343,94,Low
4012,Product_3012,Appliances,1149,85,Medium
4013,Product_3013,Household,1625,246,Medium
4014,Product_3014,Clothing,4314,111,Full
4015,Product_3015,Clothing,4531,152,Full
4016,Product_3016,Household,4683,80,Full
4017,Product_3017,Household,1729,174,Medium
4018,Product_3018,Toys,754,43,Medium
4019,Product_3019,Household,4651,231,Full
4020,Product_3020,Appliances,2675,60,Full
4021,Product_3021,Electronics,4330,204,Full
4022,Product_3022,Clothing,4445,282,Full
4023,Product_3023,Appliances,3701,23,Full
4024,Product_3024,Clothing,2327,189,Full
4025,Product_3025,Toys,2230,272,Full
4026,Product_3026,Household,3264,224,Full
4027,Product_3027,Household,2960,80,Full
4028,Product_3028,Electronics,571,164,Medium
4029,Product_3029,Electronics,3709,15,Full
4030,Product_3030,Appliances,2255,58,Full
4031,Product_3031,Household,3788,252,Full
4032,Product_3032,Toys,3185,185,Full
4033,Product_3033,Electronics,2165,53,Full
4034,Product_3034,Household,1576,193,Medium
4035,Product_3035,Electronics,887,232,Medium
4036,Product_3036,Appliances,4236,176,Full
4037,Product_3037,Toys,2591,77,Full
4038,Product_3038,Toys,4129,176,Full
4039,Product_3039,Household,2169,46,Full
4040,Product_3040,Electronics,3354,250,Full
4041,Product_3041,Appliances,2765,166,Full
4042,Product_3042,Electronics,3013,251,Full
4043,Product_3043,Electronics,559,119,Medium
4044,Product_3044,Clothing,2452,37,Full
4045,Product_3045,Household,4804,77,Full
4046,Product_3046,Electronics,2596,86,Full
4047,Product_3047,Toys,4427,155,Full
4048,Product_3048,Appliances,3894,13,Full
4049,Product_3049,Electronics,1897,244,Medium
4050,Product_3050,Household,3544,220,Full
4051,Product_3051,Clothing,675,175,Medium
4052,Product_3052,Clothing,4559,111,Full
4053,Product_3053,Appliances,2434,260,Full
4054,Product_3054,Toys,9,135,Low
4055,Product_3055,Appliances,679,12,Medium
4056,Product_3056,Toys,755,97,Medium
4057,Product_3057,Electronics,2642,267,Full
4058,Product_3058,Toys,2503,34,Full
4059,Product_3059,Appliances,218,136,Low
4060,Product_3060,Household,2977,244,Full
4061,Product_3061,Electronics,1684,241,Medium
4062,Product_3062,Toys,1529,132,Medium
4063,Product_3063,Appliances,2629,117,Full
4064,Product_3064,Household,2362,221,Full
4065,Product_3065,Appliances,3851,243,Full
4066,Product_3066,Appliances,2551,294,Full
4067,Product_3067,Toys,2807,144,Full
4068,Product_3068,Appliances,3749,130,Full
4069,Product_3069,Toys,192,45,Low
4070,Product_3070,Appliances,1129,161,Medium
4071,Product_3071,Toys,400,235,Low
4072,Product_3072,Clothing,3254,213,Full
4073,Product_3073,Appliances,4805,201,Full
4074,Product_3074,Appliances,1765,149,Medium
4075,Product_3075,Household,308,16,Low
4076,Product_3076,Clothing,3927,31,Full
4077,Product_3077,Appliances,3220,179,Full
4078,Product_3078,Electronics,2983,178,Full
4079,Product_3079,Clothing,4196,107,Full
4080,Product_3080,Appliances,1460,171,Medium
4081,Product_3081,Toys,3632,88,Full
4082,Product_3082,Household,4679,100,Full
4083,Product_3083,Toys,2167,209,Full
4084,Product_3084,Toys,4358,51,Full
4085,Product_3085,Household,1183,275,Medium
4086,Product_3086,Household,4930,115,Full
4087,Product_3087,Household,949,74,Medium
4088,Product_3088,Toys,2320,129,Full
4089,Product_3089,Clothing,3861,144,Full
4090,Product_3090,Toys,3296,175,Full
4091,Product_3091,Household,3970,196,Full
4092,Product_3092,Clothing,4116,146,Full
4093,Product_3093,Clothing,2004,237,Full
4094,Product_3094,Clothing,2511,250,Full
4095,Product_3095,Electronics,1412,172,Medium
4096,Product_3096,Appliances,25,246,Low
4097,Product_3097,Household,1792,199,Medium
4098,Product_3098,Electronics,3540,189,Full
4099,Product_3099,Electronics,104,62,Low
4100,Product_3100,Electronics,453,295,Low
4101,Product_3101,Clothing,1152,88,Medium
4102,Product_3102,Toys,260,152,Low
4103,Product_3103,Toys,4444,150,Full
4104,Product_3104,Appliances,1097,204,Medium
4105,Product_3105,Clothing,502,174,Medium
4106,Product_3106,Appliances,4641,40,Full
4107,Product_3107,Household,3263,215,Full
4108,Product_3108,Appliances,2098,13,Full
4109,Product_3109,Household,3817,293,Full
4110,Product_3110,Electronics,989,152,Medium
4111,Product_3111,Appliances,314,60,Low
4112,Product_3112,Household,1608,112,Medium
4113,Product_3113,Appliances,4038,93,Full
4114,Product_3114,Electronics,22,173,Low
4115,Product_3115,Clothing,482,167,Low
4116,Product_3116,Household,4675,113,Full
4117,Product_3117,Electronics,4256,16,Full
4118,Product_3118,Clothing,1985,206,Medium
4119,Product_3119,Clothing,2653,98,Full
4120,Product_3120,Clothing,4061,78,Full
4121,Product_3121,Appliances,4756,109,Full
4122,Product_3122,Household,2963,253,Full
4123,Product_3123,Clothing,823,100,Medium
4124,Product_3124,Household,3889,192,Full
4125,Product_3125,Appliances,3934,141,Full
4126,Product_3126,Household,1806,84,Medium
4127,Product_3127,Appliances,4073,260,Full
4128,Product_3128,Household,2206,14,Full
4129,Product_3129,Electronics,4079,287,Full
4130,Product_3130,Electronics,3116,237,Full
4131,Product_3131,Clothing,293,287,Low
4132,Product_3132,Appliances,1716,174,Medium
4133,Product_3133,Household,3961,139,Full
4134,Product_3134,Toys,429,235,Low
4135,Product_3135,Household,2211,44,Full
4136,Product_3136,Household,395,281,Low
4137,Product_3137,Toys,1631,250,Medium
4138,Product_3138,Appliances,2219,111,Full
4139,Product_3139,Clothing,1551,288,Medium
4140,Product_3140,Electronics,1957,60,Medium
4141,Product_3141,Clothing,2557,261,Full
4142,Product_3142,Clothing,4825,47,Full
4143,Product_3143,Clothing,2453,65,Full
4144,Product_3144,Toys,189,11,Low
4145,Product_3145,Household,3856,224,Full
4146,Product_3146,Appliances,1345,37,Medium
4147,Product_3147,Electronics,4080,21,Full
4148,Product_3148,Household,2269,88,Full
4149,Product_3149,Household,2294,91,Full
4150,Product_3150,Electronics,3999,27,Full
4151,Product_3151,Clothing,699,169,Medium
4152,Product_3152,Household,4055,297,Full
4153,Product_3153,Household,2503,235,Full
4154,Product_3154,Clothing,1173,61,Medium
4155,Product_3155,Appliances,3723,196,Full
4156,Product_3156,Clothing,4836,102,Full
4157,Product_3157,Household,4442,72,Full
4158,Product_3158,Clothing,2090,63,Full
4159,Product_3159,Toys,3197,284,Full
4160,Product_3160,Toys,4127,183,Full
4161,Product_3161,Electronics,1622,12,Medium
4162,Product_3162,Household,3156,207,Full
4163,Product_3163,Electronics,2884,138,Full
4164,Product_3164,Household,1222,123,Medium
4165,Product_3165,Appliances,323,141,Low
4166,Product_3166,Household,4780,183,Full
4167,Product_3167,Clothing,2912,41,Full
4168,Product_3168,Toys,2259,284,Full
4169,Product_3169,Toys,1082,148,Medium
4170,Product_3170,Clothing,93,231,Low
4171,Product_3171,Toys,456,177,Low
4172,Product_3172,Toys,3440,83,Full
4173,Product_3173,Appliances,329,66,Low
4174,Product_3174,Electronics,1307,156,Medium
4175,Product_3175,Appliances,3197,73,Full
4176,Product_3176,Toys,2059,271,Full
4177,Product_3177,Toys,2310,261,Full
4178,Product_3178,Toys,2847,183,Full
4179,Product_3179,Household,1406,268,Medium
4180,Product_3180,Toys,646,57,Medium
4181,Product_3181,Household,4321,250,Full
4182,Product_3182,Toys,4539,71,Full
4183,Product_3183,Appliances,2868,196,Full
4184,Product_3184,Appliances,3293,237,Full
4185,Product_3185,Toys,377,55,Low
4186,Product_3186,Toys,573,169,Medium
4187,Product_3187,Household,4159,183,Full
4188,Product_3188,Toys,2019,165,Full
4189,Product_3189,Electronics,924,74,Medium
4190,Product_3190,Appliances,3270,68,Full
4191,Product_3191,Appliances,2706,99,Full
4192,Product_3192,Toys,208,131,Low
4193,Product_3193,Clothing,3592,43,Full
4194,Product_3194,Toys,2423,33,Full
4195,Product_3195,Household,4123,115,Full
4196,Product_3196,Electronics,4943,270,Full
4197,Product_3197,Electronics,4176,172,Full
4198,Product_3198,Appliances,1613,199,Medium
4199,Product_3199,Household,2417,112,Full
4200,Product_3200,Toys,937,217,Medium
4201,Product_3201,Toys,1941,75,Medium
4202,Product_3202,Household,2045,68,Full
4203,Product_3203,Household,3507,81,Full
4204,Product_3204,Household,3349,51,Full
4205,Product_3205,Clothing,3634,181,Full
4206,Product_3206,Electronics,268,269,Low
4207,Product_3207,Household,4222,170,Full
4208,Product_3208,Appliances,744,142,Medium
4209,Product_3209,Electronics,4527,209,Full
4210,Product_3210,Toys,4413,176,Full
4211,Product_3211,Electronics,2508,107,Full
4212,Product_3212,Appliances,3934,292,Full
4213,Product_3213,Toys,2828,237,Full
4214,Product_3214,Clothing,1440,172,Medium
4215,Product_3215,Electronics,1377,146,Medium
4216,Product_3216,Electronics,1742,168,Medium
4217,Product_3217,Toys,4784,47,Full
4218,Product_3218,Appliances,3886,275,Full
4219,Product_3219,Electronics,4091,52,Full
4220,Product_3220,Appliances,285,268,Low
4221,Product_3221,Clothing,1656,172,Medium
4222,Product_3222,Appliances,741,91,Medium
4223,Product_3223,Household,285,143,Low
4224,Product_3224,Appliances,2093,285,Full
4225,Product_3225,Electronics,2321,57,Full
4226,Product_3226,Electronics,3846,211,Full
4227,Product_3227,Appliances,1974,108,Medium
4228,Product_3228,Appliances,3684,92,Full
4229,Product_3229,Clothing,4074,299,Full
4230,Product_3230,Toys,872,218,Medium
4231,Product_3231,Electronics,1438,109,Medium
4232,Product_3232,Electronics,3936,159,Full
4233,Product_3233,Household,3849,262,Full
4234,Product_3234,Toys,3085,118,Full
4235,Product_3235,Toys,719,159,Medium
4236,Product_3236,Electronics,2484,79,Full
4237,Product_3237,Household,2379,295,Full
4238,Product_3238,Electronics,3634,174,Full
4239,Product_3239,Household,3736,144,Full
4240,Product_3240,Electronics,4331,159,Full
4241,Product_3241,Household,2185,239,Full
4242,Product_3242,Toys,2260,105,Full
4243,Product_3243,Appliances,4993,264,Full
4244,Product_3244,Electronics,4388,52,Full
4245,Product_3245,Clothing,152,209,Low
4246,Product_3246,Household,610,98,Medium
4247,Product_3247,Appliances,3239,71,Full
4248,Product_3248,Electronics,3474,35,Full
4249,Product_3249,Appliances,3946,145,Full
4250,Product_3250,Household,1060,123,Medium
4251,Product_3251,Toys,3744,116,Full
4252,Product_3252,Household,1258,173,Medium
4253,Product_3253,Appliances,4092,84,Full
4254,Product_3254,Toys,3876,177,Full
4255,Product_3255,Toys,4475,29,Full
4256,Product_3256,Household,2666,227,Full
4257,Product_3257,Household,4297,11,Full
4258,Product_3258,Appliances,1868,177,Medium
4259,Product_3259,Toys,1722,28,Medium
4260,Product_3260,Electronics,922,150,Medium
4261,Product_3261,Clothing,2421,86,Full
4262,Product_3262,Household,4672,32,Full
4263,Product_3263,Household,4789,160,Full
4264,Product_3264,Appliances,2964,263,Full
4265,Product_3265,Household,3306,19,Full
4266,Product_3266,Appliances,1938,106,Medium
4267,Product_3267,Electronics,4323,263,Full
4268,Product_3268,Appliances,2449,268,Full
4269,Product_3269,Household,2439,228,Full
4270,Product_3270,Appliances,3091,75,Full
4271,Product_3271,Appliances,383,220,Low
4272,Product_3272,Household,398,25,Low
4273,Product_3273,Clothing,3436,32,Full
4274,Product_3274,Electronics,130,35,Low
4275,Product_3275,Household,4231,175,Full
4276,Product_3276,Electronics,2656,251,Full
4277,Product_3277,Household,484,250,Low
4278,Product_3278,Household,889,58,Medium
4279,Product_3279,Appliances,4927,96,Full
4280,Product_3280,Electronics,934,42,Medium
4281,Product_3281,Clothing,3575,67,Full
4282,Product_3282,Toys,1692,117,Medium
4283,Product_3283,Appliances,60,87,Low
4284,Product_3284,Electronics,2600,18,Full
4285,Product_3285,Toys,3787,163,Full
4286,Product_3286,Appliances,2043,297,Full
4287,Product_3287,Electronics,4721,195,Full
4288,Product_3288,Electronics,2790,209,Full
4289,Product_3289,Clothing,3579,166,Full
